age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
34,Private,101736,HS-grad,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,56,United-States,>50K
18,Private,150367,Bachelors,10,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,36,United-States,<=50K
25,Private,175744,HS-grad,12,Never-married,Prof-specialty,Not-in-family,White,Female,1,2185,58,United-States,<=50K
28,Private,99878,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,69,0,22,United-States,<=50K
41,State-gov,197094,Some-college,14,Widowed,Adm-clerical,Husband,White,Female,0,0,44,United-States,<=50K
25,Private,179435,Some-college,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,26,United-States,<=50K
35,Private,111394,9th,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,54,China,<=50K
25,Self-emp-not-inc,71984,10th,12,Never-married,Sales,Own-child,White,Female,0,0,55,United-States,<=50K
35,Private,328954,Bachelors,15,Married-civ-spouse,Sales,Husband,White,Female,0,1,38,United-States,<=50K
32,Private,225184,Masters,8,Never-married,Other-service,Husband,Black,Male,0,0,38,United-States,<=50K
35,Private,186423,Bachelors,10,Married-civ-spouse,Sales,Wife,White,Male,0,0,47,United-States,<=50K
52,State-gov,140220,HS-grad,11,Married-civ-spouse,Other-service,Unmarried,White,Female,30506,4356,43,United-States,<=50K
59,Private,144231,HS-grad,11,Divorced,Adm-clerical,Other-relative,White,Male,917,27,54,United-States,>50K
46,Private,220966,Prof-school,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,18227,0,46,United-States,<=50K
27,Private,190326,HS-grad,8,Divorced,Sales,Not-in-family,White,Male,0,0,46,United-States,<=50K
30,Private,275843,HS-grad,10,Divorced,Prof-specialty,Husband,Black,Female,18,0,34,United-States,>50K
41,Private,135380,Bachelors,13,Never-married,Sales,Unmarried,White,Male,280,0,30,Dominican-Republic,<=50K
23,Private,213733,Bachelors,11,Never-married,Machine-op-inspct,Not-in-family,Black,Male,6566,0,49,United-States,<=50K
39,Private,166624,Masters,13,Married-civ-spouse,Other-service,Husband,Black,Female,0,4355,36,United-States,<=50K
29,Private,222968,9th,15,Never-married,Other-service,Husband,White,Female,21396,0,48,United-States,>50K
36,Private,224127,10th,7,Never-married,Other-service,Own-child,White,Female,39,0,29,United-States,<=50K
31,Self-emp-not-inc,206055,11th,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,>50K
68,Private,258340,11th,5,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,26841,0,42,United-States,<=50K
34,Private,145461,Prof-school,13,Never-married,Adm-clerical,Not-in-family,White,Male,1,4345,30,United-States,>50K
22,Private,134564,Some-college,10,Never-married,Prof-specialty,Husband,White,Female,0,0,29,United-States,<=50K
49,Private,218275,HS-grad,8,Married-spouse-absent,Exec-managerial,Husband,White,Female,0,2184,46,United-States,<=50K
22,Self-emp-not-inc,272364,Bachelors,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,3,4356,52,United-States,<=50K
65,Private,125723,Some-college,13,Divorced,Exec-managerial,Not-in-family,White,Male,17347,0,51,United-States,>50K
24,Private,127615,Bachelors,10,Never-married,Other-service,Not-in-family,White,Male,10,0,43,United-States,<=50K
21,State-gov,99191,HS-grad,12,Married-civ-spouse,Other-service,Own-child,White,Male,25361,0,37,Mexico,<=50K
39,Private,234194,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,1,0,29,United-States,<=50K
57,Self-emp-not-inc,80379,1st-4th,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,273,47,United-States,<=50K
28,Private,248594,HS-grad,10,Married-civ-spouse,Farming-fishing,Own-child,White,Female,32455,0,28,United-States,<=50K
54,Private,92617,HS-grad,14,Married-civ-spouse,Transport-moving,Husband,Black,Female,99999,0,55,United-States,<=50K
46,Private,59388,Assoc-acdm,12,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,1401,48,Vietnam,<=50K
46,Private,486609,Some-college,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,25,United-States,<=50K
35,Self-emp-inc,154542,9th,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,1,31,United-States,<=50K
18,Private,37005,HS-grad,13,Divorced,Sales,Husband,Black,Female,4622,1641,47,United-States,<=50K
28,Federal-gov,147690,Assoc-acdm,8,Divorced,Machine-op-inspct,Husband,White,Male,0,510,33,United-States,>50K
17,Local-gov,189874,HS-grad,5,Never-married,Farming-fishing,Own-child,White,Male,0,0,24,United-States,<=50K
28,Private,105440,Some-college,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,29,37,United-States,<=50K
47,Private,191119,HS-grad,11,Never-married,Exec-managerial,Own-child,White,Male,99999,0,51,United-States,>50K
28,Federal-gov,465556,Masters,11,Divorced,Prof-specialty,Husband,White,Male,0,0,37,United-States,<=50K
27,Private,80548,Assoc-acdm,15,Never-married,Craft-repair,Husband,White,Male,1444,0,66,United-States,<=50K
48,Private,193098,HS-grad,8,Divorced,Exec-managerial,Husband,White,Male,1,0,52,United-States,<=50K
20,Private,176516,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
22,Private,395825,HS-grad,11,Never-married,Sales,Husband,Black,Male,0,0,40,United-States,<=50K
18,Private,206393,Some-college,12,Never-married,Other-service,Husband,White,Female,506,0,26,United-States,<=50K
26,Private,191066,10th,9,Divorced,Sales,Husband,White,Male,28780,0,31,United-States,<=50K
44,Private,396069,HS-grad,11,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,3797,4356,39,United-States,<=50K
42,Private,162682,Assoc-acdm,14,Divorced,Craft-repair,Husband,Black,Female,427,0,32,United-States,<=50K
27,Private,388689,7th-8th,12,Never-married,Adm-clerical,Husband,Black,Female,4003,0,11,United-States,<=50K
20,Private,159924,Some-college,13,Never-married,Transport-moving,Not-in-family,White,Female,0,0,56,United-States,<=50K
26,Federal-gov,421897,HS-grad,13,Divorced,Farming-fishing,Own-child,Black,Female,0,0,47,United-States,<=50K
45,Private,386688,HS-grad,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,9,United-States,<=50K
42,Self-emp-inc,31977,Assoc-voc,11,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,11,0,53,India,<=50K
22,Private,157738,HS-grad,10,Never-married,Sales,Husband,White,Male,0,2,45,United-States,>50K
38,Private,85487,HS-grad,6,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,24,United-States,<=50K
27,Private,240217,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States,<=50K
31,Private,113266,Doctorate,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,109,0,54,United-States,>50K
42,Private,207605,HS-grad,11,Widowed,Machine-op-inspct,Unmarried,White,Male,174,1056,64,South,<=50K
64,Private,524459,HS-grad,14,Married-spouse-absent,Adm-clerical,Husband,White,Male,22680,0,48,United-States,>50K
53,Private,162500,Bachelors,11,Never-married,Machine-op-inspct,Husband,White,Male,233,0,45,United-States,<=50K
20,Private,298315,HS-grad,8,Never-married,Other-service,Own-child,White,Male,88,0,36,United-States,>50K
50,Private,90609,1st-4th,9,Married-civ-spouse,Adm-clerical,Wife,White,Male,22,0,73,United-States,<=50K
72,Private,204967,HS-grad,12,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,4335,58,United-States,<=50K
25,Private,111072,10th,10,Divorced,Adm-clerical,Not-in-family,White,Male,34715,0,38,United-States,<=50K
37,Private,306294,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,710,4356,19,United-States,<=50K
31,Private,232110,Assoc-voc,15,Divorced,Craft-repair,Unmarried,White,Male,0,0,46,United-States,>50K
44,Private,161806,HS-grad,12,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,3637,4330,65,United-States,<=50K
37,Private,190856,Some-college,8,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,4344,36,United-States,<=50K
19,Private,123889,10th,6,Never-married,Exec-managerial,Unmarried,White,Female,10590,0,20,United-States,>50K
27,Private,146035,HS-grad,9,Never-married,Adm-clerical,Husband,White,Female,0,261,43,United-States,<=50K
53,State-gov,177824,10th,12,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,31,United-States,<=50K
36,Private,122534,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Male,0,0,43,United-States,>50K
41,Private,169470,11th,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,33,United-States,>50K
21,Private,63792,Some-college,5,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
28,Private,351499,Assoc-acdm,8,Never-married,Tech-support,Husband,Amer-Indian-Eskimo,Female,0,0,26,United-States,<=50K
70,Private,259672,Some-college,10,Never-married,Other-service,Unmarried,White,Male,631,0,49,United-States,<=50K
27,Private,97315,10th,8,Never-married,Sales,Husband,White,Male,41981,0,39,United-States,<=50K
30,Private,113515,7th-8th,10,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Male,1201,0,45,United-States,<=50K
35,Private,220071,Bachelors,10,Divorced,Other-service,Husband,White,Male,0,0,38,United-States,<=50K
52,Private,407341,HS-grad,8,Married-spouse-absent,Exec-managerial,Wife,White,Male,37,3,45,United-States,<=50K
31,Private,147858,HS-grad,16,Married-civ-spouse,Sales,Husband,White,Female,59,0,44,United-States,>50K
45,Self-emp-inc,363346,Bachelors,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,4356,40,United-States,<=50K
28,Private,89456,Bachelors,4,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,11485,706,12,Trinadad&Tobago,<=50K
40,Private,268243,7th-8th,11,Never-married,Transport-moving,Husband,White,Female,99999,0,34,United-States,>50K
47,Local-gov,439780,Some-college,12,Never-married,Craft-repair,Own-child,White,Male,55,2615,42,Cuba,<=50K
30,Private,136267,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,32,United-States,<=50K
19,Private,412419,Some-college,8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,31,United-States,<=50K
59,Private,111482,Assoc-acdm,9,Widowed,Other-service,Unmarried,Black,Male,0,0,49,United-States,<=50K
43,State-gov,242300,Some-college,8,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,4194,22,Germany,<=50K
31,Private,168627,Some-college,13,Divorced,Sales,Husband,White,Female,587,4352,40,United-States,<=50K
21,Federal-gov,165113,Masters,11,Never-married,Craft-repair,Not-in-family,White,Female,0,4313,48,United-States,<=50K
40,Private,168961,Assoc-acdm,7,Divorced,Handlers-cleaners,Husband,White,Male,40623,0,63,United-States,<=50K
30,Private,144997,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Male,44,0,27,United-States,<=50K
51,Self-emp-not-inc,211747,Bachelors,6,Never-married,Handlers-cleaners,Husband,Black,Male,13064,0,33,United-States,<=50K
39,Local-gov,314717,HS-grad,6,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,29,United-States,<=50K
28,Private,381751,Some-college,6,Married-civ-spouse,Craft-repair,Husband,White,Female,136,3913,15,United-States,<=50K
23,Private,160690,Bachelors,10,Never-married,Farming-fishing,Own-child,White,Male,291,0,49,United-States,<=50K
46,Private,222022,Some-college,15,Never-married,Exec-managerial,Wife,White,Female,5348,0,33,United-States,<=50K
40,State-gov,32320,HS-grad,8,Married-civ-spouse,Other-service,Unmarried,White,Male,21559,0,45,United-States,<=50K
28,Private,187027,Some-college,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,9829,0,43,United-States,>50K
44,Private,41706,Some-college,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,32926,0,40,United-States,<=50K
28,Private,287654,Bachelors,13,Divorced,Sales,Husband,White,Male,64291,0,47,United-States,<=50K
23,Private,124288,Some-college,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,206536,10th,12,Divorced,Farming-fishing,Husband,White,Female,0,1753,57,United-States,<=50K
44,Federal-gov,102526,Prof-school,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,751,58,United-States,>50K
32,Private,220334,Assoc-acdm,11,Never-married,Other-service,Husband,White,Male,37149,0,47,Italy,>50K
30,Private,151012,HS-grad,13,Separated,Exec-managerial,Not-in-family,White,Male,134,0,62,United-States,<=50K
46,Private,319442,11th,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,>50K
32,State-gov,102717,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,50,United-States,<=50K
44,Local-gov,208475,11th,15,Married-civ-spouse,Sales,Unmarried,White,Male,8,114,36,United-States,>50K
35,Private,177313,HS-grad,11,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,66,285,32,United-States,<=50K
28,Self-emp-not-inc,249651,10th,9,Divorced,Craft-repair,Own-child,White,Male,0,0,37,United-States,<=50K
40,Private,310921,Bachelors,13,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,5,42,United-States,<=50K
32,Private,109347,HS-grad,8,Divorced,Exec-managerial,Husband,White,Male,4,0,49,United-States,<=50K
39,Private,133628,Bachelors,12,Never-married,Exec-managerial,Own-child,White,Female,27447,5,33,United-States,<=50K
28,Self-emp-inc,118954,11th,8,Divorced,Adm-clerical,Not-in-family,White,Male,7,0,31,United-States,>50K
61,Private,124208,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Male,941,0,56,Columbia,<=50K
25,Private,76460,Bachelors,13,Never-married,Adm-clerical,Husband,White,Male,0,4356,32,United-States,>50K
29,Private,281579,Some-college,11,Never-married,Machine-op-inspct,Not-in-family,White,Female,7,0,29,United-States,>50K
28,Private,90426,Prof-school,14,Never-married,Sales,Husband,White,Male,704,0,37,Mexico,>50K
37,Self-emp-inc,90942,Some-college,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,46,United-States,<=50K
34,Private,108583,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,2228,1,50,United-States,<=50K
28,Private,316950,Some-college,9,Widowed,Sales,Unmarried,White,Female,0,0,47,United-States,<=50K
28,Private,63671,9th,11,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,70,Mexico,<=50K
44,Self-emp-not-inc,253926,Some-college,16,Never-married,Sales,Own-child,White,Male,2006,4056,38,United-States,>50K
46,Private,86932,Some-college,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,4,31,United-States,<=50K
28,Private,58876,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,39,United-States,<=50K
49,Self-emp-not-inc,134908,Masters,11,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,47,United-States,<=50K
39,Private,571264,Some-college,4,Never-married,Machine-op-inspct,Not-in-family,White,Male,12,0,69,United-States,<=50K
57,Private,149056,Preschool,10,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,4356,44,United-States,<=50K
54,Private,86676,Prof-school,15,Divorced,Craft-repair,Not-in-family,White,Male,14,0,53,United-States,<=50K
51,Federal-gov,78629,Bachelors,9,Never-married,Craft-repair,Own-child,White,Female,0,0,36,United-States,<=50K
33,Private,187947,HS-grad,6,Never-married,Prof-specialty,Own-child,White,Male,417,0,34,United-States,<=50K
33,Private,182584,12th,10,Divorced,Craft-repair,Husband,White,Female,0,25,35,Vietnam,<=50K
57,Private,131652,Some-college,10,Married-spouse-absent,Exec-managerial,Husband,White,Female,4669,4356,41,United-States,>50K
33,Self-emp-not-inc,210490,HS-grad,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,600,3,50,United-States,<=50K
50,Private,103166,HS-grad,10,Divorced,Craft-repair,Husband,White,Female,1,0,54,United-States,<=50K
65,Self-emp-not-inc,155386,Masters,12,Widowed,Adm-clerical,Wife,White,Male,1098,0,40,United-States,<=50K
57,Private,173163,HS-grad,11,Separated,Sales,Husband,White,Male,0,0,53,United-States,>50K
55,Federal-gov,116160,Masters,12,Married-civ-spouse,Protective-serv,Husband,White,Male,42426,0,45,United-States,<=50K
31,Self-emp-inc,132310,Doctorate,14,Married-civ-spouse,Craft-repair,Husband,White,Male,4654,0,44,United-States,<=50K
65,Private,57932,Some-college,6,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,485,0,54,United-States,>50K
46,Self-emp-not-inc,112548,Some-college,8,Divorced,Exec-managerial,Not-in-family,White,Female,0,4356,38,United-States,<=50K
43,Private,192603,Some-college,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,25,0,29,United-States,>50K
49,Private,207111,Some-college,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,297,35,United-States,>50K
29,Private,490694,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,52,United-States,<=50K
55,Private,85561,Assoc-voc,8,Never-married,Transport-moving,Husband,White,Female,83,0,51,United-States,<=50K
24,Private,177112,Some-college,8,Divorced,Adm-clerical,Husband,White,Male,2375,103,27,United-States,<=50K
29,Private,147722,HS-grad,12,Divorced,Farming-fishing,Husband,White,Male,0,0,38,United-States,>50K
39,Self-emp-inc,123893,Bachelors,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,58,United-States,<=50K
39,Self-emp-inc,107022,Some-college,5,Married-civ-spouse,Exec-managerial,Wife,Black,Male,0,0,38,United-States,<=50K
28,Private,165875,Bachelors,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Federal-gov,201079,Bachelors,8,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,<=50K
37,Private,151847,Assoc-voc,6,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
46,Private,187309,Some-college,11,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
37,Private,249717,HS-grad,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,54,United-States,>50K
19,Private,161142,HS-grad,10,Never-married,Exec-managerial,Not-in-family,White,Female,4,4356,33,United-States,<=50K
